,0,1,2
87,-16634.414168802512,-6014.206308061094,234.9226460483279
88,-95935.99259875684,1183.0809597000425,111.39726573781196
89,-57373.30132291978,-518.8584821851382,-337.5716957484072
90,-71093.77476322574,-926.8439582159052,-224.31025664288896
91,-82343.80496376453,755.9244823264119,-207.17950133926166
92,-17319.372231741174,3425.1275139033964,-573.9049754388931
93,-47100.59559129936,-1729.1468558674237,977.8149924576728
94,23776.872647486874,-1981.7574730296658,510.6126550079966
95,4049.778011998827,-890.1708773815182,378.74259958659496
96,33052.259586304725,-1362.4275421280277,-500.82653088857955
97,-86111.42122941418,3301.476674791322,-441.31280594575935
98,-97866.22595225624,3403.9090224146394,-399.55338712984866
99,-51982.991384213485,554.3933395477188,-214.62463890054187
100,24069.105269749696,-719.504950819503,-394.4123392259458
101,-2962.1929361214584,-1211.5206815649478,489.56849624816624
102,-62037.3530097666,-1408.6054583264313,-71.82819071159798
103,17962.589402313977,-718.8537675748855,-482.9188637211415
104,-11504.606136937007,-2371.233535321538,287.12060035433836
105,69004.05837606257,-3465.8033499404337,520.3074164143776
106,-80868.03868864456,3007.326990423677,-122.8348599474102
107,-66040.76150591338,-2296.9498302275865,-516.8303582556518
108,-65950.48535555642,201.79250319136418,417.6650261510107
109,9118.33111879372,933.6494625496016,-335.1727201378467
110,-44026.887892919214,493.25492044652276,505.5635376240113
111,-1014.5253537537147,-2736.672258266792,237.24351149375988
112,202920.12079339602,-7381.249377026675,713.2780056563169
113,36415.918683344746,9275.155572581898,-312.68685505107624
114,78428.55595378691,-5895.304124695366,439.6299266321402
115,-5162.877620671016,-7120.874690575318,328.53264017760034
116,-41862.96186662816,2509.80357520747,-522.4373996983601
117,-25975.624737920916,-1107.6722998174528,-380.6415673694109
118,139072.0131365163,-2813.495213176451,1206.7265545899272
119,-16990.71491301448,-1488.2842367767494,431.7521529100861
120,-556.482346579084,10958.728918556502,-617.9989238301424
121,-81026.50205575181,-1734.5215309918153,170.10311181225768
122,-44933.14226031303,457.9212302351188,-362.4216969651431
123,-27096.01205383634,-1714.119835021139,-367.1601618550487
124,299.7377869712411,6523.828200550376,-275.2832565470036
125,-96497.71856879038,-495.3767448237118,-267.9627786163176
126,-53082.523245905635,-3806.679835317528,-385.92936489957407
127,-94077.11507730409,-2968.4233888305384,-344.0332987546787
128,-26005.93789962688,-2056.2139859981335,244.783121399959
129,-30958.129713750128,-502.8234558452641,-476.97531690282926
130,45180.65142432959,2166.064357094674,566.1606452755959
131,63102.79407114702,-415.9236265340023,612.3865610369006
132,-30260.054398623004,-2110.619577791053,-362.4911475409462
133,38931.504473216984,-4975.083030695064,-588.5652362810529
134,-925.1328081900893,-145.92457907995308,-291.1170831243604
135,-6919.157000655612,120.6903059432089,-232.09592430103703
136,-37906.33403794787,1116.0926088845656,-317.87809893495756
137,-9893.149748583628,895.1547255423435,-120.66555546133797
138,49003.8845689964,-3101.9879239118623,361.52814426815684
139,50715.70653102038,3203.2093677449097,337.5817617045711
140,-65888.04171806629,2197.8149556475073,-418.2904729543778
141,79073.13260752312,-1529.2037952127037,-529.3940911576939
142,-14981.06094869223,-1495.3980867214837,93.8508392014023
143,23059.53471853111,-955.4742254445753,-508.1974435095593
144,-55934.08407284689,470.6345918479597,-207.5753733512813
145,-51158.870332083716,-6277.350979672126,651.2762234218967
146,-76029.28164532862,-1842.495244162497,-357.6289292972133
147,41524.28002382654,-2410.7938771724334,839.2798102858258
148,-40002.01116911093,-1673.3361159641909,-373.230615943615
149,-66027.46928356666,-2057.3161697387536,294.47525090002716
150,-58896.1140926989,1819.7148649515586,-383.6007075727573
151,191485.15611485593,-3067.871155004812,-932.1303239014203
152,9220.622855916656,3979.6460519033963,570.0559206287871
153,54145.65924763619,1163.3650318384161,-724.0946545156266
154,-55863.31138377355,2704.598002273797,-232.36099247436368
155,-101895.68722862558,2508.802670277732,392.2544320743212
156,-71493.45739575445,-912.8987346791099,-213.37495017423998
157,88579.68841478154,-1497.151311962829,683.9355518397863
158,74006.4163858723,-455.6497390552921,414.5877396061155
159,139302.66225017162,4179.05019298746,526.5384624124525
160,-18391.613023849666,1223.5223360736293,-390.0146101632977
161,231559.4270953848,-4618.418708527722,318.6093095903404
162,39113.14748227429,351.82156026144986,-462.247665796321
163,-77849.57874330363,-2401.5138139934716,-284.45040548752405
164,-29076.532220604535,-4139.604002717582,202.6495934740237
165,-53406.08834009588,1386.5483538340222,212.63669551235148
166,9082.759164491561,-104.74437867619248,-369.7561446919629
167,144625.13913093958,-4819.484120410917,-81.70901403073165
168,2502.324204655669,-2360.296848222225,601.6258053023319
169,47261.269593388584,4569.961612417291,-399.74196043230216
170,-52330.43115677636,3603.3822334055335,-98.10763110876567
171,34775.2519857715,20097.614608018055,-483.2353969313033
172,57871.38863709875,-7161.363581456519,183.03014910905804
173,-17921.665340333893,284.7581709852839,-371.43850724115026
174,3142.29562083392,1800.7194518634324,-421.7430336598032
175,62117.98980726856,16.749648470502194,-393.9399057821791
176,30048.618804054466,-1497.9049039871268,583.685021139602
177,-8308.353366577747,3418.428850204921,416.45143202174575
178,320967.6635469044,-3889.3074497919442,-1197.914995154696
179,-80946.08591141517,726.1114537636856,-255.10558709548266
180,-4201.37873065306,-8265.729201758462,318.25786723630284
181,19070.772335941903,-3573.8662546979353,530.5751394815609
182,-60934.65574746967,595.193439471068,-146.519394662365
183,19102.653559518425,269.4319313896833,520.8416690251042
184,-53995.31669691423,-1263.786636675311,74.0632891072842
185,294338.4305995737,2536.9315206650735,999.5952486364172
186,-7937.975386166817,-301.95893628194335,-515.2194960064803
187,-45897.357728531235,1436.7247673619543,614.2928697471451
188,-27687.18224537506,-2568.8117568492135,-449.65105494687714
189,104830.70409190742,-9123.182287958316,-671.13599931895
190,134010.78112582763,-4453.524290959759,765.2253995744637
191,2974.0546697753225,-3149.508012449653,351.124783457501
192,11021.30401009701,-1869.603041162629,-424.20975991097436
193,-51158.87618907251,-6277.410191870702,653.637450821912
194,-54006.230670118195,-1524.1168689887454,-420.06495702607225
195,-32680.295960978176,-7143.2979729530025,213.94264536861388
196,130839.8313923668,-5502.526071091199,-752.3996671466674
197,54558.08835428001,13081.266333298767,1415.0526720195496
198,-77040.78667710446,-2403.9495043671304,1176.6127840578617
199,93895.20023210043,-4083.5337081602074,-613.7098397025554
200,-40966.46278085466,-593.3888956591986,-322.314932901505
201,-9430.039006837333,-73.05599854203213,-416.5200390170581
202,-69001.62557769654,-1196.7319761953859,87.92328312014354
203,-32110.947182116975,-5004.588409898539,-454.3745339278339
204,-71117.46417292865,-4629.756032303295,362.54117627866026
205,-376.2726930001914,1349.8660109532664,-343.8261316829769
206,-36891.712220419984,4405.164136381047,-120.39582829108554
207,-39835.196702349676,3320.1849113445833,-464.5398868869647
208,96156.0078727753,613.7681038616241,359.2862991469599
209,-35979.777334246326,-1058.159100892966,-491.2545139280119
210,-83042.49353857998,-2123.2018921397566,-347.1515726159509
211,5070.171370162756,-267.82553830221286,-560.9620498708024
212,71653.84257085374,-4291.189840254706,381.90268184654616
213,-24808.009881076712,3885.569608182177,-499.068934139638
214,-19148.61966210137,1025.9464294302832,432.6332312373423
215,-46462.844993684135,1059.3325355814493,-294.4612001607411
216,28992.483662961986,-3042.5090940985647,-537.9783739725734
217,-73899.81524390566,1874.7049387683787,390.61192288734327
218,130678.83596716497,746.6909183978566,148.69066173724548
219,-13926.932943783591,-7041.822482245216,-361.15822471430823
220,23914.38759228772,-2329.4660906131626,-387.10627630758336
221,18990.06724888162,-3087.980713444039,1093.8205645335856
222,-988.488881557302,990.1055120464246,361.21474270625606
223,-83877.15680258033,2803.9583171080812,-310.4077275845981
224,205316.6679214514,-3945.834141565498,-729.7392598717553
225,-69179.65999005495,-6516.745557338226,509.51609145660916
226,109003.29676326821,-4234.076987804472,893.5307861012861
227,-75172.6730361327,-6127.739731879567,50.58233577507397
228,-55960.21751746304,-116.06477772993159,-500.86170050967314
229,11326.104592635984,-7716.939640088218,-346.9854642418249
230,-32963.416352206725,-647.851737225743,-324.4958577063996
231,222113.85927605524,-2850.0978272978905,586.9859520768028
232,-86672.43852045714,-5929.535301292945,277.7743459292916
233,-52689.80399772664,1904.8788634242846,-416.0415590625425
234,35471.126369883095,-3862.1086093418435,735.4887147328888
235,-91669.04606357013,-5761.543361926347,72.63086368641709
236,4517.159144307429,-1894.0364387678048,-370.4101700082304
237,13536.52311335043,-1519.4492827483705,314.38855987278464
238,137052.296799938,-3096.530934723815,-705.5282333441091
239,-67942.55211741087,508.93242439011516,388.5616818151703
240,81480.94456868964,-4258.2341906335005,-653.1934497301272
241,-70607.8508016441,-4266.742957269327,-367.28548159932654
242,-102048.25829376938,-2084.876113306936,536.3327698376515
243,-60880.034329520255,2291.145926042734,352.079120461348
244,24013.737708310986,-2443.577031933712,638.5967893485108
245,60542.934268282,-2148.5377199275667,-426.3575658282278
246,-43940.210584157285,103.9781299328083,959.0895427113403
247,-40871.90617499031,2171.83892023643,-236.0608090217006
248,-892.4892852075071,828.5643374928512,550.5696075305574
249,101020.44084898822,145165.96722058437,278.0388208835051
250,-104534.4871441157,-1647.8554216556638,82.9578223882836
251,53855.43280928992,-7580.075945467438,-530.4015760551055
252,-7988.165691105443,-1885.3455354874473,573.8179485833424
253,-22948.892549647233,-391.4584729839652,-485.11710887681556
254,-35972.14060770545,-905.6124804142365,-304.21728543998125
255,48995.89471074276,-3428.653847796407,1038.0396893949612
256,26506.442455227916,-2620.298916307759,464.51534221166577
257,39000.12471387015,-3013.63612059019,-503.99960555954857
258,50615.32955013144,213.97504607126132,312.6868419568886
259,-83802.46368994666,5004.272723410497,-229.2041205959805
260,-4623.115356900956,8941.820249413639,-408.0319621417676
261,94999.8096296887,-4123.356075315345,795.7766155924493
262,-29974.532225144638,-1037.224361934165,-459.6646377445085
263,-51062.64023030976,-3300.220482256909,-249.003118720623
264,-108042.39882577673,-1653.9887695940754,-227.45166342587228
265,-5365.664700294858,1757.692080373958,-408.79044099484554
266,4099.119306166419,550.9671999292545,243.52580121598572
267,-1487.7831168230755,-2066.120152123582,684.3379305748658
268,-60513.35094968554,-1583.677083703213,-466.9042360229884
269,-32991.83328961726,-1490.76726517766,-478.8451370713313
270,85039.33466022945,-2651.228773836611,366.01294053684427
271,61503.641982126945,26533.539105359352,-665.821693683339
272,109062.61882220651,-2422.5453815704846,600.2449166670342
273,-41926.2315269172,500.0968379086338,-317.3374129180785
274,-56466.88331245001,-306.99726788778014,-404.1722278834781
275,23955.744481266713,-4063.022637526318,200.42625306349464
276,20023.696401859565,-1992.0141983593317,-358.2658923560557
277,-39612.968809830716,9955.702477582128,-459.50706603865206
278,234377.97953172502,-3948.5797528682688,-894.9856121548537
279,11058.768856935076,-882.5629119047687,592.4209698264558
280,47579.87179091531,-829.9811345459054,370.9076536900299
281,3963.1374977795485,-3452.111289357888,-528.7665102358952
282,26379.472334099602,-6344.6135527258,-483.72109973176174
283,63611.86106571694,-3044.676914890611,-532.1857581168779
284,-1804.3770531253585,-2441.914936049716,-410.9247186338686
285,-16424.370702491753,-5721.0959106866285,261.2523344035278
286,-21931.29246229003,6.964250044096944,437.1486686234505
287,-92952.647419522,733.3858899907037,-466.9629877225925
288,-58914.67890683569,1282.7127682102373,-375.5422589846771
289,-27391.248397765343,-869.2521615036705,420.84170617491975
290,52452.074986277556,3331.8415732424123,459.08521487770327
291,-45156.00917188792,-3313.352421306168,628.5904013944416
292,-49861.647569282475,2572.415832782787,314.7327164536777
293,54259.20106114905,4323.161273044572,449.5842081370105
294,-13943.06725727886,-442.98848986939277,-351.4288243632405
295,-38489.59268516117,-1287.1691955593628,-517.1980069581134
296,-28796.580394269607,4163.331682286609,370.8119380142869
297,57944.63046009836,-5072.005426421903,548.1810682862248
298,-5876.681220151256,1382.6415451487019,381.3280061435228
299,-22293.466603973426,4234.579726419112,-361.6194093264072
300,-23731.94294950414,6036.761867436693,-342.23367755474476
301,86226.889144419,2811.9026093874495,846.3305434969973
302,24173.046851167048,2378.9374867269153,-374.97292502875626
303,-31031.309356161502,324.2055019115142,-553.8056159349455
304,114290.48452048379,4033.9623598963854,1746.4955194384252
305,124906.01640836669,-4329.4768385890475,-630.6786413246202
306,44157.866220072465,1473.5800137980957,856.9632847851628
307,-91456.1600256258,481.6983455729433,311.8985929255801
308,-98307.87134359557,5133.515468371705,-469.07461469780515
309,179040.8905620908,-4159.707253421625,-788.8767055009405
310,-15408.174282398957,-2317.4895989907195,381.43262821985
311,-48980.94096244286,-871.7070541877564,-374.68380324353774
312,-61079.78978196012,-665.1545605659968,39.35676230958392
313,200853.80079754273,198081.2127064552,-938.5180879565364
314,-2949.5757612996117,-820.412323719044,525.9931595994718
315,7481.934459905212,-2978.7525732265617,286.6133691703272
316,79122.03507832943,-172.75622994931314,789.9129960591046
317,88978.8980482427,-4512.841746798945,385.22773887284524
318,79019.80212373973,-3273.147546265539,964.6019687764859
319,6696.730138706691,3377.4134496400097,-369.45545384461894
320,161828.28286253187,299.0856941096802,812.77963359811
321,173037.63472754977,-4241.4663598556335,657.7650068139064
322,120012.94237057095,-4171.721650196749,796.9911223909992
323,-54875.318107545194,-2851.168872957493,-324.7617569250363
324,61079.52379518724,-1288.69579060643,1041.6208964573514
325,-94057.25382964466,-2357.114649972605,-350.0674114901123
326,143008.45353997947,-4481.799503312266,-787.4690617811453
327,-35614.64647264467,2285.477365737427,-261.69202598520974
328,33609.719846655666,245.1039003374415,467.5293077898331
329,-103001.66433024732,-651.2203844249832,538.1816412423641
330,-61880.08972227456,2198.239173218805,-254.85015126094623
331,-41978.80121255509,-930.766809435143,-474.9266222653766
332,103024.44971653885,-3326.7951070196805,-725.0041866956205
333,25985.05212989847,-3194.325816413517,-549.4335606868984
334,11023.464064726844,-1848.1475072311162,329.3121604881499
335,53186.09708941798,152441.77205253977,-185.1484569000254
336,196516.43420966403,-2969.030388908041,-873.5291743225107
337,33013.276811794174,-2491.0959164873443,-520.7410709145003
338,21688.987856362823,2904.2186631155682,-370.0436131432226
339,-25845.009225438007,2754.482844179244,-469.7934498657852
340,22091.685596762058,2932.334554969137,623.6105741703935
341,-98940.77224939366,1211.3747055226231,-245.36766271040887
342,-93435.15785181329,1170.3863567770127,-128.91043774343504
343,84975.70962561111,-4525.870599188545,-563.2556701550158
344,-96136.91920707315,-4694.041760538782,70.88755201917009
345,-40834.92848216646,-2709.982012431623,430.0703088611688
346,-29333.949632836084,3278.452809365002,2691.0740043570754
347,-23169.307566420823,7870.430807230159,-367.2868423786976
348,-27177.16846394204,-7160.899554313245,512.2704744171056
349,256426.29988462987,1292.0801527514373,64.80052326199514
350,136972.8558431772,-7304.388763710879,-642.2772762416116
351,8897.164710932071,-5545.01029163897,-448.9095903136094
352,-85923.2267275088,1457.1226007672822,31.306526538177145
353,-75050.37223664892,524.1828307234616,-338.45051692102044
354,-40968.91512523127,-737.9912099674746,89.23224671669628
355,-3396.762141472054,847.65931324088,-521.0657789193564
356,-7960.989072801795,-1001.9644236442306,-427.06667079500966
357,-47108.07129074272,-4710.655305856968,-435.4224811391259
358,-51013.25671393782,-1868.593724910772,-248.09452123983996
359,99074.7159118757,-1840.9448384808043,271.8354712385459
360,-25011.372609132657,-2138.760260716531,-576.5436247606234
361,-35946.89919224996,-163.54748638933518,233.42478025770447
362,17463.415213096498,-3810.2298306438042,1167.0341137261316
363,-63185.69843017458,-6720.553334725528,32.68336824126185
364,9352.394322647118,7970.9344358207745,389.02768692500945
365,-33896.81400452541,1310.764138213811,381.91950403970776
366,-21943.325827413963,-275.9739320989918,-410.82249021678643
367,-15957.487695778902,-828.0106180134824,-328.3472470670043
368,-48984.837347588524,-1067.615490852982,-267.8513796640166
369,-18935.32017479409,-47.16424916953522,-505.7828515379714
370,-8595.819297663593,-2108.245579369292,461.90047331209513
371,-46238.89165416902,8163.565427937226,350.6270148235626
372,-56006.76207740276,-1460.9437758637066,-607.9855527809909
373,-57884.485737510935,2067.999521629448,-207.98430764818693
374,38481.20021260428,-3615.4041504738843,755.4875650333473
375,-119873.58416670693,3538.0473571789485,-248.98942712927882
376,-32962.49736672366,-565.1215765485275,-481.24328013096243
377,159014.15707487566,-4722.6701765925545,345.93378685407
378,213419.12540517075,-6303.525838829647,-969.0248607746303
379,-1999.1657850912607,-2327.7699689429455,554.6763796842808
380,-54074.69697725309,-3699.490491874784,429.62706115533723
381,6711.914646616416,-3543.836405972384,-412.8775145052043
382,32518.93464286782,-2367.7981569747035,515.4925101086393
383,-104917.14604426692,2010.7285202119538,-218.4383773020204
384,60479.334431488525,40577.890028964015,393.28180163030584
385,10824.495034954754,-7703.157685858545,-430.79690745820875
386,-99937.08195950564,1253.6232240679772,403.2242903847756
387,-56002.60127807411,-1433.8388781598676,-419.2813291609026
388,10035.390658545946,-1471.1659258907764,-344.0322589517099
389,245008.12627211522,-6286.029464610977,-333.50304950882145
390,-61958.62792190929,-27.687957768652442,33.12386532164955
391,34118.61084388209,542.5413145452904,814.042294995687
392,-74454.81022822618,327.65173135600816,-7.77594504647358
393,-80982.45014150436,-349.85778910299445,-357.8403161610046
394,-71896.25408853688,2033.4420409092688,50.744136955241856
395,-51925.56761610006,801.5798548076715,-316.51087582812124
396,-58003.7440232701,-1368.814177987427,-406.37196811735333
397,-11510.83762677773,-2542.701649423854,683.2684901647077
398,-113911.87170178146,2285.231406641576,-117.41091935353862
399,59964.00409777064,-4413.037864782576,-102.08232376349602
400,64689.465308075625,2270.2892723133345,-640.8731914204691
401,-15981.97346810079,-1211.988570970777,-336.9605981656509
402,-72894.71626976883,2131.4780097045664,-339.53925788682403
403,77092.53211405803,-1020.4566802921901,756.6538768868884
404,-12918.522704052779,280.84327372100205,509.24238583158564
405,-30920.240800404714,520.1104079928657,-227.37970681065042
406,-65883.88359859769,2182.597068102232,80.55767565607238
407,-3747.7330085731155,5185.652286261148,585.1152872294252
408,99148.09939490948,301.6627988963331,652.4716971040028
409,158749.43021494563,-5062.193760046664,307.633115697934
410,-120883.25578825294,3127.425722181471,66.03235466337406
411,-35091.34087216228,25325.478326950462,-388.7376576053234
412,40849.75288733402,-7490.398624500489,-508.14506717826265
413,-65938.36016117758,660.5720805826227,-213.73192175738058
414,47078.81538964147,-871.9586324276072,611.3324712573427
415,157.40866679366698,-1622.9046056952536,-377.7438011339912
416,-31494.337488054538,-1618.1264038090387,376.5343161092305
417,58452.13984924003,9945.76776704533,1005.557673336191
418,-54971.82191256611,-511.3141747469539,69.22524538152716
419,-38971.29255378917,-757.48828544426,-468.95751265077786
420,25246.781615763368,-4307.3134071167015,-496.7909594877465
421,34265.98358393532,4971.737748136785,-486.123188943562
422,-67508.09212410894,13509.934592657848,-273.88976145342565
423,133964.6475653977,-5823.746448452959,721.5368385475587
424,-41950.09191415332,-105.55641578631558,-304.33576431467236
425,-46136.6217351206,-5592.1933656518195,458.6131978969853
426,94102.57759791656,-879.9661472527603,-644.5959917431152
427,-71940.9330840111,494.17823904875155,-342.3503376020528
428,14342.580776524377,-4240.469522645643,-509.6089222634382
429,-5886.799223723405,1140.1879343450996,-371.37363988564255
430,-95766.65454782428,-5623.637878801623,252.11152216824522
431,-101129.92081024342,-1529.6020887695402,47.945426814243135
432,-58677.65208964727,-6628.933393720834,249.8137080578838
433,89.71407909383316,317.82989294360834,375.46530732522643
434,-100159.10281862659,-5265.4332253384555,-303.9883203486454
435,31065.85489142674,-897.2581650212306,304.82016782649924
436,-65092.67643612279,-3932.429014921464,137.51596038460923
437,-62040.79682370005,-2433.968586677036,-287.90317083334395
438,-90734.73000821371,-3190.449992371526,-521.1890954347793
439,-70820.4013947481,4220.047396736666,490.3972640910003
440,374033.13894193235,-7667.688082043284,-1323.0297020334351
441,-62831.96916648597,3709.333584221085,-300.6596434640596
442,-18154.349303169005,-3668.1278698504852,210.20884060027942
443,-8639.184351335414,-6307.717840484602,-353.93088109247503
444,29004.337982395187,-2744.857345041662,569.844995807689
445,-53410.98882448415,1140.6945015805297,-61.92800974858699
446,9277.157464384401,5673.448139115365,-288.80587863786013
447,18993.133682154734,58.143389698969266,646.5997732110455
448,-61450.631226158905,149.36606940763542,471.46224653297577
449,-61040.89525300567,-2468.0655867108217,89.89114770722036
450,-71047.1219775311,-2447.3172416134157,-295.36370045183367
451,101047.31263944633,56875.9142274287,-683.9099840044979
452,23025.69444402682,-1990.3778893675112,432.2513933701025
453,29011.308385350025,-2497.7294209571232,406.23172165792573
454,7035.647728794795,-1452.9957385510165,-352.7951267612415
455,-5450.522521997939,-734.07306968035,-503.41985901864376
456,-83074.7107772725,-3155.5640031522817,618.5344893115018
457,76472.8821590206,40162.51431529553,-569.8012444221642
458,-20090.53333021307,-4743.843517030862,643.1242940987721
459,-71000.8610534721,-1113.8641837773737,-164.09417216249946
460,82383.80224300634,-5290.2814011996725,570.4265952409198
461,-26020.852341026217,-2446.5842424686066,50.32886017911012
462,-118549.00307188528,1753.788784542397,-266.15937476849206
463,7823.659088248911,1206.2691774815225,381.42639664321354
464,-56960.96157726277,-172.64163627649535,-294.11551841289184
465,-2430.436921225153,-7364.320782569995,-325.37440587152287
466,-13911.109072087254,580.9761603059919,-462.70854572443295
467,-34435.43300356081,120.35173264807202,458.6856066773833
468,69070.85201974581,-1410.8454704036355,-489.5643520860114
469,6034.981687187671,-1431.9977534567668,481.4401270205366
470,30936.563625727398,-4736.70773221351,-506.84756244974426
471,9125.002081337849,1129.9205132901473,612.5596994938232
472,-33135.07548138491,-5732.00379442572,-477.5581576854043
473,259082.0322362781,-4254.990384081222,-1075.1034071691377
474,69864.82447136761,-7538.596375258286,-569.3033575846862
475,-48465.367457185464,-409.0559226016901,-481.9512912812801
476,28050.70866377723,1667.1256612072023,-499.4104386654398
477,199079.01352324913,-3516.273222998324,-24.636984565241136
478,116017.44488257912,-3782.0892752421482,-661.3617610279147
479,-91554.26243603298,-1512.7997494329725,-186.5508881732242
480,145183.3776196579,636.2685608776956,-741.5486042306685
481,193014.12095381413,-5164.604417090843,-896.8558996527095
482,-26174.000542243954,-7139.898809640447,666.0346281053764
483,-17115.4357738927,-5444.544595011001,-464.03753767958375
484,-48489.37212416165,-1129.2723797235515,-359.507457018684
485,-33935.249472555115,223.6899727578041,-468.20575310886346
486,-24917.468752538287,609.9883673904512,-446.12845687576004
487,-5859.2836765314705,1926.8429634711092,-324.7152429560885
488,-20893.64763308717,994.1123172165293,643.5782501608583
489,-95175.03434441079,-5797.440794606848,-525.6745311274012
490,-66148.37658585703,-5632.817766946031,522.0475015779562
491,-47928.538682435414,586.5291401096769,375.3384383124177
492,-7961.559356211407,5328.244701254061,418.6374004378866
493,-25995.538559287415,-1710.3075556717497,-494.2733307382912
494,-89732.82301412012,-1715.5909789988011,-212.1075887554343
495,-146030.0528540671,2272.4463363107734,-104.0271485848012
496,249020.2029248693,-6188.525539798758,-590.1652412044714
497,3032.0197863600756,-1499.6041362289673,394.5139835161002
